"year","name","percent","sex"
"1905","Carolina","9.7e-05","girl"
"1905","Melissa","9.7e-05","girl"
"1905","Jacqueline","9.4e-05","girl"
"1905","Dorthy","9e-05","girl"
"1905","Freddie","9e-05","girl"
"1905","Joe","9e-05","girl"
"1905","Therese","9e-05","girl"
"1905","William","9e-05","girl"
"1905","Ana","8.4e-05","girl"
"1905","Amie","8.1e-05","girl"
"1905","Justine","8.1e-05","girl"
"1905","Mariah","8.1e-05","girl"
"1905","Valerie","8.1e-05","girl"
"1905","Yolanda","8.1e-05","girl"
"1905","Delores","7.7e-05","girl"
"1905","Felicia","7.7e-05","girl"
"1905","Gene","7.7e-05","girl"
"1905","Zoe","7.7e-05","girl"
"1905","Jamie","7.4e-05","girl"
"1905","Jesse","7.4e-05","girl"
"1905","Rachael","7.4e-05","girl"
"1905","Adrienne","7.1e-05","girl"
"1905","Audra","7.1e-05","girl"
"1905","Beth","7.1e-05","girl"
"1905","Charles","7.1e-05","girl"
"1905","Delilah","7.1e-05","girl"
"1905","Frank","7.1e-05","girl"
"1905","Joseph","7.1e-05","girl"
"1905","Elmer","6.8e-05","girl"
"1905","Robert","6.8e-05","girl"
"1905","Sydney","6.8e-05","girl"
"1905","Gayle","6.5e-05","girl"
"1905","Louie","6.5e-05","girl"
"1905","Myrna","6.5e-05","girl"
"1905","Serena","6.5e-05","girl"
"1905","Faith","6.1e-05","girl"
"1905","Henry","6.1e-05","girl"
"1905","Amber","5.8e-05","girl"
"1905","Deborah","5.8e-05","girl"
"1905","Jenny","5.8e-05","girl"
"1905","Lester","5.8e-05","girl"
"1905","Thomas","5.8e-05","girl"
"1905","Betsy","5.5e-05","girl"
"1905","India","5.5e-05","girl"
"1905","Jessica","5.5e-05","girl"
"1905","Macy","5.5e-05","girl"
"1905","Renee","5.5e-05","girl"
"1905","Sidney","5.5e-05","girl"
"1905","Aimee","5.2e-05","girl"
"1905","Alicia","5.2e-05","girl"
"1905","Beverly","5.2e-05","girl"
"1905","Earl","5.2e-05","girl"
"1905","Suzanne","5.2e-05","girl"
"1905","Bonita","4.8e-05","girl"
"1905","Clarissa","4.8e-05","girl"
"1905","Lacy","4.8e-05","girl"
"1905","Lynn","4.8e-05","girl"
"1906","Mary","0.052223","girl"
"1906","Helen","0.022894","girl"
"1906","Margaret","0.019451","girl"
"1906","Anna","0.017549","girl"
"1906","Ruth","0.016397","girl"
"1906","Dorothy","0.0138","girl"
"1906","Elizabeth","0.013784","girl"
"1906","Alice","0.013376","girl"
"1906","Mildred","0.012355","girl"
"1906","Florence","0.011777","girl"
"1906","Marie","0.011771","girl"
"1906","Ethel","0.011193","girl"
"1906","Lillian","0.010507","girl"
"1906","Frances","0.009655","girl"
"1906","Edna","0.009607","girl"
"1906","Gladys","0.009572","girl"
"1906","Rose","0.009256","girl"
"1906","Annie","0.008851","girl"
"1906","Grace","0.008376","girl"
"1906","Irene","0.007731","girl"
"1906","Bessie","0.007642","girl"
"1906","Gertrude","0.007575","girl"
"1906","Hazel","0.00739","girl"
"1906","Louise","0.007358","girl"
"1906","Bertha","0.007345","girl"
"1906","Catherine","0.007112","girl"
"1906","Clara","0.007112","girl"
"1906","Emma","0.007093","girl"
"1906","Martha","0.007016","girl"
"1906","Edith","0.006889","girl"
"1906","Thelma","0.006745","girl"
"1906","Evelyn","0.006627","girl"
"1906","Esther","0.006589","girl"
"1906","Mabel","0.006554","girl"
"1906","Pearl","0.006493","girl"
"1906","Ruby","0.00626","girl"
"1906","Myrtle","0.006129","girl"
"1906","Josephine","0.006062","girl"
"1906","Minnie","0.00567","girl"
"1906","Elsie","0.005648","girl"
"1906","Agnes","0.005613","girl"
"1906","Eva","0.005609","girl"
"1906","Ida","0.00559","girl"
"1906","Sarah","0.005415","girl"
"1906","Beatrice","0.005357","girl"
"1906","Lucille","0.005344","girl"
"1906","Viola","0.005344","girl"
"1906","Julia","0.005118","girl"
"1906","Nellie","0.005092","girl"
"1906","Lillie","0.004786","girl"
"1906","Virginia","0.004757","girl"
"1906","Laura","0.004678","girl"
"1906","Pauline","0.004556","girl"
"1906","Ella","0.004285","girl"
"1906","Mattie","0.004228","girl"
"1906","Katherine","0.004075","girl"
"1906","Alma","0.004039","girl"
"1906","Jessie","0.003979","girl"
"1906","Willie","0.003934","girl"
"1906","Mae","0.003909","girl"
"1906","Lena","0.003848","girl"
"1906","Carrie","0.003791","girl"
"1906","Marion","0.003771","girl"
"1906","Blanche","0.003743","girl"
"1906","Stella","0.003641","girl"
"1906","Bernice","0.003532","girl"
"1906","Eleanor","0.003472","girl"
"1906","Vera","0.003456","girl"
"1906","Lucy","0.003436","girl"
"1906","Ann","0.003395","girl"
"1906","Hattie","0.003369","girl"
"1906","Leona","0.003245","girl"
"1906","Mamie","0.003197","girl"
"1906","Jennie","0.003146","girl"
"1906","Beulah","0.003127","girl"
"1906","Fannie","0.003047","girl"
"1906","Cora","0.003038","girl"
"1906","Kathryn","0.002907","girl"
"1906","Lula","0.002907","girl"
"1906","Ellen","0.002862","girl"
"1906","Betty","0.00276","girl"
"1906","Rosa","0.00276","girl"
"1906","Doris","0.002728","girl"
"1906","Maggie","0.002677","girl"
"1906","Anne","0.002664","girl"
"1906","Violet","0.002648","girl"
"1906","Ada","0.002613","girl"
"1906","Lois","0.002549","girl"
"1906","Marguerite","0.002527","girl"
"1906","Daisy","0.002466","girl"
"1906","Dora","0.002428","girl"
"1906","Sadie","0.002387","girl"
"1906","Marjorie","0.002323","girl"
"1906","Velma","0.002301","girl"
"1906","Opal","0.002291","girl"
"1906","Georgia","0.002249","girl"
"1906","Hilda","0.002249","girl"
"1906","Susie","0.002211","girl"
"1906","Theresa","0.002135","girl"
"1906","Jean","0.002125","girl"
"1906","Nora","0.002055","girl"
"1906","Inez","0.001978","girl"
"1906","Charlotte","0.001975","girl"
"1906","Emily","0.001975","girl"
"1906","Maude","0.001975","girl"
"1906","Flora","0.001972","girl"
"1906","Sylvia","0.001969","girl"
"1906","Lola","0.001962","girl"
"1906","Effie","0.001844","girl"
"1906","Genevieve","0.00179","girl"
"1906","Olive","0.00179","girl"
"1906","Nancy","0.00178","girl"
"1906","Della","0.001777","girl"
"1906","Eunice","0.001768","girl"
"1906","Alberta","0.001749","girl"
"1906","Nettie","0.001713","girl"
"1906","Verna","0.001701","girl"
"1906","Lottie","0.001688","girl"
"1906","May","0.001672","girl"
"1906","Loretta","0.001659","girl"
"1906","Sallie","0.001659","girl"
"1906","Estelle","0.001656","girl"
"1906","Mable","0.001627","girl"
"1906","Eula","0.001615","girl"
"1906","Katie","0.001589","girl"
"1906","Marian","0.001589","girl"
"1906","Rosie","0.001586","girl"
"1906","Harriet","0.001583","girl"
"1906","Vivian","0.00156","girl"
"1906","Lucile","0.001548","girl"
"1906","Goldie","0.001538","girl"
"1906","Lydia","0.001522","girl"
"1906","Henrietta","0.001516","girl"
"1906","Ollie","0.001461","girl"
"1906","Sara","0.001458","girl"
"1906","Lizzie","0.001433","girl"
"1906","Addie","0.001426","girl"
"1906","Lela","0.001426","girl"
"1906","Erma","0.001417","girl"
"1906","Jane","0.001398","girl"
"1906","Madeline","0.001334","girl"
"1906","Barbara","0.001318","girl"
"1906","Kathleen","0.001315","girl"
"1906","Caroline","0.001305","girl"
"1906","Essie","0.001305","girl"
"1906","Wilma","0.001302","girl"
"1906","Christine","0.001299","girl"
"1906","Ora","0.001299","girl"
"1906","Iva","0.001276","girl"
"1906","Rebecca","0.001267","girl"
"1906","Geneva","0.001264","girl"
"1906","Irma","0.001248","girl"
"1906","Maria","0.001241","girl"
"1906","Juanita","0.001238","girl"
"1906","Etta","0.001225","girl"
"1906","Sophie","0.001225","girl"
"1906","Naomi","0.001187","girl"
"1906","Rachel","0.001168","girl"
"1906","Victoria","0.001155","girl"
"1906","Amelia","0.001142","girl"
"1906","Sally","0.001142","girl"
"1906","Mollie","0.001133","girl"
"1906","Ola","0.001088","girl"
"1906","Nina","0.001085","girl"
"1906","Norma","0.001059","girl"
"1906","Susan","0.001043","girl"
"1906","Nannie","0.001034","girl"
"1906","Geraldine","0.001024","girl"
"1906","Isabel","0.001011","girl"
"1906","Olga","0.001011","girl"
"1906","Alta","0.001008","girl"
"1906","Flossie","0.000944","girl"
"1906","Matilda","0.000941","girl"
"1906","Luella","0.000929","girl"
"1906","Cecelia","0.000925","girl"
"1906","Celia","0.000922","girl"
"1906","Freda","0.000916","girl"
"1906","Winifred","0.000916","girl"
"1906","Audrey","0.000887","girl"
"1906","Isabelle","0.000887","girl"
"1906","Fern","0.000884","girl"
"1906","Leola","0.000871","girl"
"1906","Miriam","0.000871","girl"
"1906","Estella","0.000865","girl"
"1906","Jeanette","0.000858","girl"
"1906","Bonnie","0.000855","girl"
"1906","Janie","0.000846","girl"
"1906","Adeline","0.000842","girl"
"1906","Ina","0.000836","girl"
"1906","Amanda","0.00083","girl"
"1906","Hannah","0.000817","girl"
"1906","Jewell","0.000814","girl"
"1906","Selma","0.000804","girl"
"1906","Sophia","0.000788","girl"
"1906","Frieda","0.000779","girl"
"1906","Lila","0.000772","girl"
"1906","Nell","0.000769","girl"
"1906","Amy","0.000766","girl"
"1906","Faye","0.000763","girl"
"1906","Cleo","0.000759","girl"
"1906","Elva","0.00075","girl"
"1906","Roberta","0.000743","girl"
"1906","Regina","0.000731","girl"
"1906","Jewel","0.000724","girl"
"1906","Allie","0.000718","girl"
"1906","Virgie","0.000715","girl"
"1906","Muriel","0.000705","girl"
"1906","Cecilia","0.000699","girl"
"1906","Jeannette","0.000689","girl"
"1906","Veronica","0.000689","girl"
"1906","Anita","0.000686","girl"
"1906","Fay","0.000686","girl"
"1906","Claire","0.00068","girl"
"1906","Millie","0.00068","girl"
"1906","Antoinette","0.000673","girl"
"1906","Winnie","0.000673","girl"
"1906","Eliza","0.000667","girl"
"1906","Callie","0.000664","girl"
"1906","Rita","0.000648","girl"
"1906","Adele","0.000635","girl"
"1906","Johnnie","0.000635","girl"
"1906","Teresa","0.000632","girl"
"1906","Kate","0.000625","girl"
"1906","Lorene","0.000622","girl"
"1906","Phyllis","0.000622","girl"
"1906","Margie","0.000619","girl"
"1906","Elma","0.000616","girl"
"1906","Josie","0.000616","girl"
"1906","Belle","0.000609","girl"
"1906","Angelina","0.000603","girl"
"1906","Gussie","6e-04","girl"
"1906","Rena","6e-04","girl"
"1906","Zelma","6e-04","girl"
"1906","Shirley","0.000597","girl"
"1906","Carolyn","0.000587","girl"
"1906","Dollie","0.000587","girl"
"1906","Dolores","0.000584","girl"
"1906","Marcella","0.000581","girl"
"1906","Augusta","0.000578","girl"
"1906","Maud","0.000578","girl"
"1906","Olivia","0.000578","girl"
"1906","Dorothea","0.000568","girl"
"1906","Sue","0.000568","girl"
"1906","Eloise","0.000562","girl"
"1906","Lenora","0.000562","girl"
"1906","Lora","0.000558","girl"
"1906","Maxine","0.000552","girl"
"1906","Wanda","0.000552","girl"
"1906","Angeline","0.000542","girl"
"1906","Letha","0.000539","girl"
"1906","Madge","0.000539","girl"
"1906","Elnora","0.000536","girl"
"1906","Constance","0.000533","girl"
"1906","Roxie","0.000526","girl"
"1906","Leah","0.000523","girl"
"1906","Rosalie","0.000523","girl"
"1906","Cecile","0.00052","girl"
"1906","Eileen","0.000514","girl"
"1906","Tillie","0.000514","girl"
"1906","Leila","0.000511","girl"
"1906","Lorraine","0.000507","girl"
"1906","Patricia","0.000507","girl"
"1906","Hester","0.000504","girl"
"1906","Lessie","0.000495","girl"
"1906","Maudie","0.000495","girl"
"1906","Adelaide","0.000491","girl"
"1906","Cornelia","0.000488","girl"
"1906","Gracie","0.000488","girl"
"1906","June","0.000488","girl"
"1906","Bertie","0.000479","girl"
"1906","Lee","0.000479","girl"
"1906","Reba","0.000479","girl"
"1906","Birdie","0.000475","girl"
"1906","Helene","0.000475","girl"
"1906","Neva","0.000469","girl"
"1906","Edythe","0.000466","girl"
"1906","Ila","0.000466","girl"
"1906","Claudia","0.000453","girl"
"1906","Lorena","0.00045","girl"
"1906","Peggy","0.00045","girl"
"1906","Janet","0.000444","girl"
"1906","Myra","0.000444","girl"
"1906","Francis","0.00044","girl"
"1906","Lilly","0.000437","girl"
"1906","Carmen","0.000431","girl"
"1906","Harriett","0.000428","girl"
"1906","Katharine","0.000424","girl"
"1906","Hallie","0.000421","girl"
"1906","Rhoda","0.000421","girl"
"1906","Billie","0.000405","girl"
"1906","Annette","0.000402","girl"
"1906","Corinne","0.000399","girl"
"1906","Delia","0.000399","girl"
"1906","Mayme","0.000399","girl"
"1906","Nola","0.000399","girl"
"1906","Angela","0.000392","girl"
"1906","Elvira","0.000392","girl"
"1906","Iris","0.000392","girl"
"1906","Lelia","0.000392","girl"
"1906","Dessie","0.000386","girl"
"1906","Christina","0.000383","girl"
"1906","Ernestine","0.000383","girl"
"1906","Jeanne","0.00038","girl"
"1906","Lulu","0.000367","girl"
"1906","Eugenia","0.000354","girl"
"1906","Bettie","0.000351","girl"
"1906","Frankie","0.000351","girl"
"1906","Gertie","0.000351","girl"
"1906","Isabella","0.000351","girl"
"1906","Cecil","0.000348","girl"
"1906","Wilhelmina","0.000348","girl"
"1906","Johanna","0.000345","girl"
"1906","Zella","0.000345","girl"
"1906","Arlene","0.000341","girl"
"1906","Priscilla","0.000341","girl"
"1906","Lucinda","0.000338","girl"
"1906","Lettie","0.000335","girl"
"1906","Mathilda","0.000325","girl"
"1906","Bess","0.000322","girl"
"1906","Lou","0.000319","girl"
"1906","Carol","0.000313","girl"
"1906","Linda","0.000313","girl"
"1906","Melba","0.000313","girl"
"1906","Joan","3e-04","girl"
"1906","Yvonne","3e-04","girl"
"1906","Helena","0.000297","girl"
"1906","Cassie","0.000284","girl"
"1906","Connie","0.000284","girl"
"1906","Jimmie","0.000284","girl"
"1906","Paula","0.000284","girl"
"1906","Hettie","0.000281","girl"
"1906","Gwendolyn","0.000278","girl"
"1906","Molly","0.000274","girl"
"1906","Eddie","0.000271","girl"
"1906","Donna","0.000268","girl"
"1906","Elsa","0.000268","girl"
"1906","Merle","0.000268","girl"
"1906","Minerva","0.000268","girl"
"1906","Elaine","0.000262","girl"
"1906","Elisabeth","0.000262","girl"
"1906","Lily","0.000262","girl"
"1906","Lura","0.000262","girl"
"1906","Meta","0.000262","girl"
"1906","Nelle","0.000262","girl"
"1906","Natalie","0.000255","girl"
"1906","Tommie","0.000252","girl"
"1906","Annabelle","0.000249","girl"
"1906","Iola","0.000249","girl"
"1906","Joyce","0.000249","girl"
"1906","Louisa","0.000249","girl"
"1906","Mina","0.000249","girl"
"1906","Cynthia","0.000246","girl"
"1906","Hulda","0.000239","girl"
"1906","Linnie","0.000236","girl"
"1906","Mittie","0.000236","girl"
"1906","Laverne","0.000233","girl"
"1906","Abbie","0.00023","girl"
"1906","Fanny","0.000227","girl"
"1906","Mona","0.000227","girl"
"1906","Dixie","0.000223","girl"
"1906","Elinor","0.00022","girl"
"1906","Eleanore","0.000214","girl"
"1906","Angie","0.000211","girl"
"1906","Avis","0.000211","girl"
"1906","Alva","0.000207","girl"
"1906","Ramona","0.000207","girl"
"1906","Clyde","0.000204","girl"
"1906","Ivy","0.000201","girl"
"1906","Ava","0.000198","girl"
"1906","Rosemary","0.000198","girl"
"1906","Myrtie","0.000195","girl"
"1906","Arline","0.000191","girl"
"1906","Lucia","0.000185","girl"
"1906","Cordelia","0.000182","girl"
"1906","Madeleine","0.000182","girl"
"1906","Madelyn","0.000182","girl"
"1906","Bernadette","0.000179","girl"
"1906","Elise","0.000175","girl"
"1906","Gretchen","0.000175","girl"
"1906","Bella","0.000172","girl"
"1906","Guadalupe","0.000172","girl"
"1906","Charity","0.000169","girl"
"1906","Imogene","0.000169","girl"
"1906","Phoebe","0.000169","girl"
"1906","Chloe","0.000166","girl"
"1906","Mercedes","0.000166","girl"
"1906","Monica","0.000166","girl"
"1906","Ellie","0.000163","girl"
"1906","Hope","0.000163","girl"
"1906","Janice","0.000163","girl"
"1906","Celeste","0.00016","girl"
"1906","Lida","0.00016","girl"
"1906","Lina","0.00016","girl"
"1906","Mandy","0.00016","girl"
"1906","Glenna","0.000156","girl"
"1906","Tina","0.000156","girl"
"1906","Anastasia","0.000153","girl"
"1906","Julie","0.000153","girl"
"1906","Marcia","0.000147","girl"
"1906","Bobbie","0.00014","girl"
"1906","Carolina","0.00014","girl"
"1906","Ray","0.00014","girl"
"1906","Bennie","0.000137","girl"
"1906","John","0.000137","girl"
"1906","Lonnie","0.000137","girl"
"1906","Valeria","0.000137","girl"
"1906","Gloria","0.000134","girl"
"1906","Joe","0.000134","girl"
"1906","Kay","0.000134","girl"
"1906","Judith","0.000131","girl"
"1906","Patsy","0.000131","girl"
"1906","Elena","0.000128","girl"
"1906","Joanna","0.000128","girl"
"1906","Joy","0.000128","girl"
"1906","Faith","0.000124","girl"
"1906","Nadine","0.000124","girl"
"1906","Diana","0.000121","girl"
"1906","Crystal","0.000118","girl"
"1906","Ira","0.000118","girl"
"1906","James","0.000118","girl"
"1906","Justine","0.000118","girl"
"1906","Savannah","0.000118","girl"
"1906","Aurora","0.000112","girl"
"1906","Jenny","0.000112","girl"
"1906","Stephanie","0.000112","girl"
"1906","Bridget","0.000108","girl"
"1906","Gail","0.000108","girl"
"1906","Jo","0.000108","girl"
"1906","Camille","0.000105","girl"
"1906","Dorthy","0.000105","girl"
"1906","Johnie","0.000102","girl"
"1906","Beth","9.9e-05","girl"
"1906","Beverly","9.9e-05","girl"
"1906","Amie","9.6e-05","girl"
"1906","George","9.6e-05","girl"
"1906","Lucretia","9.6e-05","girl"
"1906","Therese","9.6e-05","girl"
"1906","Audra","9.3e-05","girl"
"1906","Leslie","9.3e-05","girl"
"1906","Adrienne","8.9e-05","girl"
"1906","Charlie","8.9e-05","girl"
"1906","Delores","8.9e-05","girl"
"1906","Dena","8.9e-05","girl"
"1906","Rachael","8.9e-05","girl"
"1906","William","8.9e-05","girl"
"1906","Freddie","8.3e-05","girl"
"1906","Deborah","8e-05","girl"
"1906","Gene","8e-05","girl"
"1906","Louie","8e-05","girl"
"1906","Myrna","8e-05","girl"
"1906","Valerie","8e-05","girl"
"1906","Charles","7.7e-05","girl"
"1906","Felicia","7.7e-05","girl"
"1906","Jacqueline","7.7e-05","girl"
"1906","Mariah","7.7e-05","girl"
"1906","Marilyn","7.7e-05","girl"
"1906","Henry","7.3e-05","girl"
"1906","Donnie","7e-05","girl"
"1906","Melissa","7e-05","girl"
"1906","Clarissa","6.7e-05","girl"
"1906","Daphne","6.7e-05","girl"
"1906","Hanna","6.7e-05","girl"
"1906","Joseph","6.7e-05","girl"
"1906","Maryann","6.7e-05","girl"
"1906","Serena","6.7e-05","girl"
"1906","Suzanne","6.4e-05","girl"
"1906","Marianne","6.1e-05","girl"
"1906","Sofia","6.1e-05","girl"
"1906","Zoe","6.1e-05","girl"
"1906","Ana","5.7e-05","girl"
"1906","Bonita","5.7e-05","girl"
"1906","Jessica","5.7e-05","girl"
"1906","Betsy","5.4e-05","girl"
"1906","Cathleen","5.4e-05","girl"
"1906","Jerry","5.4e-05","girl"
"1906","Macy","5.4e-05","girl"
"1906","Alicia","5.1e-05","girl"
"1906","Amber","5.1e-05","girl"
"1906","Clifford","5.1e-05","girl"
"1906","India","5.1e-05","girl"
"1906","Jamie","5.1e-05","girl"
"1906","Karen","5.1e-05","girl"
"1906","Lyla","5.1e-05","girl"
"1906","Robert","5.1e-05","girl"
"1906","Selena","5.1e-05","girl"
"1906","Sidney","5.1e-05","girl"
"1906","Yolanda","5.1e-05","girl"
"1906","Abigail","4.8e-05","girl"
"1906","Frank","4.8e-05","girl"
"1906","Jesse","4.8e-05","girl"
"1906","Juliana","4.8e-05","girl"
"1906","Lacy","4.8e-05","girl"
"1907","Mary","0.052094","girl"
"1907","Helen","0.022462","girl"
"1907","Margaret","0.019896","girl"
"1907","Anna","0.016526","girl"
"1907","Ruth","0.016514","girl"
"1907","Dorothy","0.014715","girl"
"1907","Elizabeth","0.013698","girl"
"1907","Mildred","0.012676","girl"
"1907","Alice","0.012172","girl"
"1907","Marie","0.01149","girl"
"1907","Florence","0.011114","girl"
"1907","Ethel","0.01096","girl"
"1907","Lillian","0.010498","girl"
"1907","Gladys","0.009789","girl"
"1907","Edna","0.009786","girl"
"1907","Frances","0.009777","girl"
"1907","Rose","0.009232","girl"
"1907","Evelyn","0.008992","girl"
"1907","Annie","0.008565","girl"
"1907","Grace","0.008141","girl"
"1907","Louise","0.007762","girl"
"1907","Irene","0.007759","girl"
"1907","Hazel","0.007492","girl"
"1907","Gertrude","0.007403","girl"
"1907","Catherine","0.007282","girl"
"1907","Bertha","0.007003","girl"
"1907","Emma","0.006991","girl"
"1907","Thelma","0.006932","girl"
"1907","Clara","0.006873","girl"
"1907","Bessie","0.006849","girl"
"1907","Martha","0.00674","girl"
"1907","Edith","0.006452","girl"
"1907","Josephine","0.00639","girl"
"1907","Ruby","0.006262","girl"
"1907","Pearl","0.006248","girl"
"1907","Mabel","0.006132","girl"
"1907","Esther","0.006111","girl"
"1907","Ida","0.005868","girl"
"1907","Myrtle","0.005717","girl"
"1907","Minnie","0.005652","girl"
"1907","Virginia","0.005613","girl"
"1907","Eva","0.005584","girl"
"1907","Elsie","0.005548","girl"
"1907","Beatrice","0.005507","girl"
"1907","Lucille","0.005492","girl"
"1907","Agnes","0.005421","girl"
"1907","Viola","0.00535","girl"
"1907","Sarah","0.005332","girl"
"1907","Julia","0.004979","girl"
"1907","Nellie","0.004952","girl"
"1907","Laura","0.004804","girl"
"1907","Pauline","0.004715","girl"
"1907","Lillie","0.004552","girl"
"1907","Ella","0.004297","girl"
"1907","Katherine","0.004188","girl"
"1907","Willie","0.004131","girl"
"1907","Mae","0.004075","girl"
"1907","Alma","0.003992","girl"
"1907","Mattie","0.003912","girl"
"1907","Jessie","0.003894","girl"
"1907","Carrie","0.003802","girl"
"1907","Ann","0.003746","girl"
"1907","Marion","0.003708","girl"
"1907","Lena","0.003666","girl"
"1907","Bernice","0.003512","girl"
"1907","Blanche","0.003426","girl"
"1907","Eleanor","0.003423","girl"
"1907","Lucy","0.003414","girl"
"1907","Vera","0.003414","girl"
"1907","Stella","0.003408","girl"
"1907","Hattie","0.003382","girl"
"1907","Leona","0.003278","girl"
"1907","Beulah","0.003233","girl"
"1907","Fannie","0.003225","girl"
"1907","Mamie","0.003136","girl"
"1907","Doris","0.003032","girl"
"1907","Betty","0.003014","girl"
"1907","Jennie","0.002958","girl"
"1907","Anne","0.002901","girl"
"1907","Cora","0.002872","girl"
"1907","Violet","0.002833","girl"
"1907","Rosa","0.002738","girl"
"1907","Ada","0.002685","girl"
"1907","Lula","0.002682","girl"
"1907","Lois","0.002664","girl"
"1907","Opal","0.002638","girl"
"1907","Marguerite","0.002635","girl"
"1907","Kathryn","0.002564","girl"
"1907","Ellen","0.002534","girl"
"1907","Velma","0.002531","girl"
"1907","Maggie","0.002507","girl"
"1907","Georgia","0.002335","girl"
"1907","Dora","0.002329","girl"
"1907","Marjorie","0.002329","girl"
"1907","Sadie","0.002285","girl"
"1907","Jean","0.002282","girl"
"1907","Susie","0.002241","girl"
"1907","Daisy","0.00219","girl"
"1907","Theresa","0.002172","girl"
"1907","Emily","0.002116","girl"
"1907","Hilda","0.002081","girl"
"1907","Inez","0.002015","girl"
"1907","Genevieve","0.002009","girl"
"1907","Nora","0.002003","girl"
"1907","Charlotte","0.001974","girl"
"1907","Lola","0.001894","girl"
"1907","Alberta","0.001855","girl"
"1907","Flora","0.001829","girl"
"1907","Sylvia","0.001811","girl"
"1907","Estelle","0.001805","girl"
"1907","Eunice","0.001802","girl"
"1907","Maude","0.001734","girl"
"1907","Della","0.001725","girl"
"1907","Nancy","0.001725","girl"
"1907","Effie","0.001713","girl"
"1907","Vivian","0.001695","girl"
"1907","Mable","0.001686","girl"
"1907","Olive","0.001683","girl"
"1907","Marian","0.001648","girl"
"1907","May","0.001612","girl"
"1907","Nettie","0.001606","girl"
"1907","Katie","0.001597","girl"
"1907","Verna","0.001594","girl"
"1907","Jane","0.001559","girl"
"1907","Wilma","0.001556","girl"
"1907","Goldie","0.001541","girl"
"1907","Loretta","0.001541","girl"
"1907","Eula","0.001532","girl"
"1907","Barbara","0.001526","girl"
"1907","Lydia","0.001517","girl"
"1907","Lottie","0.001514","girl"
"1907","Rosie","0.001514","girl"
"1907","Lucile","0.001503","girl"
"1907","Sara","0.001464","girl"
"1907","Sallie","0.001458","girl"
"1907","Maria","0.001452","girl"
"1907","Essie","0.001443","girl"
"1907","Harriet","0.001414","girl"
"1907","Addie","0.001396","girl"
"1907","Henrietta","0.001393","girl"
"1907","Geneva","0.001375","girl"
"1907","Lizzie","0.001369","girl"
"1907","Ollie","0.001369","girl"
"1907","Lela","0.001343","girl"
"1907","Christine","0.00134","girl"
"1907","Sophie","0.001337","girl"
"1907","Madeline","0.001331","girl"
"1907","Juanita","0.001313","girl"
"1907","Kathleen","0.001304","girl"
"1907","Erma","0.001301","girl"
"1907","Caroline","0.001295","girl"
"1907","Nina","0.001283","girl"
"1907","Ora","0.001257","girl"
"1907","Rachel","0.001245","girl"
"1907","Naomi","0.001215","girl"
"1907","Irma","0.001212","girl"
"1907","Etta","0.001206","girl"
"1907","Iva","0.001188","girl"
"1907","Rebecca","0.001185","girl"
"1907","Victoria","0.001185","girl"
"1907","Flossie","0.001159","girl"
"1907","Sally","0.001147","girl"
"1907","Amelia","0.001126","girl"
"1907","Norma","0.001111","girl"
"1907","Mollie","0.001055","girl"
"1907","Luella","0.001052","girl"
"1907","Susan","0.001052","girl"
"1907","Ola","0.001037","girl"
"1907","Geraldine","0.00102","girl"
"1907","Isabel","0.000966","girl"
"1907","Cleo","0.000963","girl"
"1907","Audrey","0.00096","girl"
"1907","Matilda","0.000954","girl"
"1907","Cecelia","0.000951","girl"
"1907","Nannie","0.000948","girl"
"1907","Alta","0.000945","girl"
"1907","Adeline","0.000934","girl"
"1907","Celia","0.000931","girl"
"1907","Olga","0.000931","girl"
"1907","Leola","0.000919","girl"
"1907","Estella","0.000916","girl"
"1907","Freda","0.000907","girl"
"1907","Miriam","0.000892","girl"
"1907","Elva","0.00088","girl"
"1907","Janie","0.000874","girl"
"1907","Jeanette","0.000871","girl"
"1907","Isabelle","0.000862","girl"
"1907","Roberta","0.000862","girl"
"1907","Ina","0.000857","girl"
"1907","Amanda","0.000845","girl"
"1907","Jewell","0.000842","girl"
"1907","Bonnie","0.000827","girl"
"1907","Fern","0.000818","girl"
"1907","Faye","0.000794","girl"
"1907","Frieda","0.000791","girl"
"1907","Rita","0.000788","girl"
"1907","Allie","0.000785","girl"
"1907","Sophia","0.000785","girl"
"1907","Winifred","0.000782","girl"
"1907","Phyllis","0.000776","girl"
"1907","Nell","0.000774","girl"
"1907","Fay","0.000762","girl"
"1907","Veronica","0.000762","girl"
"1907","Antoinette","0.000753","girl"
"1907","Virgie","0.000744","girl"
"1907","Jewel","0.000741","girl"
"1907","Amy","0.000732","girl"
"1907","Shirley","0.000732","girl"
"1907","Anita","0.000717","girl"
"1907","Regina","0.000717","girl"
"1907","Dorothea","0.000708","girl"
"1907","Hannah","0.000708","girl"
"1907","Jeannette","0.000696","girl"
"1907","Cecilia","0.000694","girl"
"1907","Winnie","0.000694","girl"
"1907","Callie","0.000691","girl"
"1907","Eliza","0.000691","girl"
"1907","Selma","0.000685","girl"
"1907","Elma","0.000676","girl"
"1907","Margie","0.000676","girl"
"1907","Johnnie","0.000673","girl"
"1907","Maxine","0.000652","girl"
"1907","Muriel","0.000649","girl"
"1907","Lila","0.000646","girl"
"1907","Tillie","0.000643","girl"
"1907","Augusta","0.000631","girl"
"1907","Zelma","0.000628","girl"
"1907","Rena","0.000619","girl"
"1907","Millie","0.000613","girl"
